#Gene_A	Gene_B
851935	852434
855512	855640
851344	856848
851304	852803
851101	852607
850676	851713
851984	856919
851226	855254
852870	854294
855466	856457
850647	852479
285782	854653
850370	853537
851652	854663
852149	855575
855700	856220
851262	855689
852566	855512
850554	850647
851240	853335
855409	855659
851831	855041
852385	854987
853479	856848
851394	855664
852870	856354
856149	856351
854506	854741
852180	856911
856126	856136
852767	856012
851083	856208
850521	851670
853537	854758
854231	854622
854673	855104
852697	855731
851023	855767
854142	854770
852755	853993
850298	855489
850389	851942
850916	856155
851957	852697
853576	856376
850747	856351
851221	854780
850647	852956
851611	855158
851314	852593
850879	855950
851151	851207
856401	856449
855911	9164868
850330	856117
851212	852501
852870	854505
850633	856088
851092	852351
850941	851770
852457	856287
853589	854717
854986	854986
853335	854399
854868	855512
851394	852230
851399	856924
852244	852655
851568	853529
851994	853181
853029	853029
852427	852755
851212	855902
851024	855568
855248	855248
852133	853904
852549	853128
850749	854450
851306	851647
852061	9164981
851238	855466
851212	852262
850594	851126
853488	853901
855049	856743
850303	855512
850803	851705
853956	856604
856351	856610
853534	855512
853928	856278
850401	851212
851212	854213
852373	853077
853583	855700
851988	856912
852848	854644
851259	851789
851857	852543
852084	852983
854294	854504
852639	856155
856351	856422
851532	854353
852248	855411
850549	852767
853610	855143
853699	854373
852607	853817
854945	855126
852316	856734
852295	853858
854284	855929
854568	856654
852536	854777
850647	851767
853758	854071
852893	853503
851394	852415
851810	855466
851131	854685
851193	854290
851110	854550
4144	852113
7329	850771
850554	856271
851812	856351
854664	855450
851259	853222
851201	852493
852133	852547
850691	851906
852547	855850
851727	853756
851286	851286
855389	856351
854495	855450
6672	853539
850894	852068
850733	852122
851255	855499
851259	853933
7329	852385
56658	856600
851624	853244
854373	855317
850803	855700
855512	856180
852101	855836
856561	856570
852059	856384
851212	854177
850584	856920
851051	856514
855269	855535
851993	853288
850516	852931
851798	855386
851394	852360
854434	855217
852456	855180
854317	854881
850511	854161
854373	855395
853817	856879
854373	855547
851394	853755
852424	852697
850647	854201
850540	851369
852695	852904
854487	856895
850440	854016
851085	852127
850505	850543
855158	855836
850419	856320
855888	856312
850763	851509
853036	854119
851115	852295
851694	852533
850585	856519
852688	856790
854976	855836
851421	855512
10241	854095
852319	855787
853705	853836
851636	852972
852237	855104
851476	855512
852833	855155
853097	856607
851259	854670
852821	853503
855943	856351
850865	851212
855986	856422
855514	855628
850514	856203
852860	853133
852766	854395
852338	855543
851548	853830
851222	853332
850647	853697
850969	854016
850422	856610
852755	855633
853643	854703
852858	855836
850716	853537
851369	854097
852282	852982
853123	853979
850594	852834
851631	856799
852547	856668
851771	852373
852013	852755
851596	854170
853535	856076
850973	855844
850647	856135
852248	853281
851359	854965
851403	854827
851996	854379
851359	852453
850785	855801
851252	854745
853677	854373
852158	853315
854736	855512
850605	851748
850538	854954
852283	852283
850853	855276
854465	855075
852680	854714
851399	852891
7316	851733
854664	855217
856076	856377
852295	855276
853261	853416
853537	855845
852264	853077
852061	9164882
850585	855450
851755	855512
850914	853993
851302	856418
852774	856029
851817	855866
851575	856449
851874	851988
852424	855076
851212	856009
850507	854983
852538	852755
852740	852977
852294	854290
852095	852348
853817	854322
853583	855256
854781	855349
853532	855466
854484	855080
850745	855466
851458	856191
854513	855224
851212	853599
1452	851676
851212	855405
850320	852187
850554	852233
850329	851559
856004	856076
855269	9164985
855540	855540
852547	854471
850306	854541
851028	9164870
851042	854271
851462	855650
850440	850658
851204	852416
855066	856775
855664	856217
850741	855841
851104	852122
850409	855053
854150	856687
2746858	856736
852973	854670
853741	854781
853223	856418
851476	852127
852294	855328
850601	855149
851916	854985
851691	853275
851212	853884
853503	854601
855269	856537
855950	856382
851452	854968
850647	851896
851996	856353
851931	852774
851800	852755
851394	852636
853710	856081
852672	856422
851563	855512
855543	855897
850594	852241
852767	855068
854199	854342
855135	855135
852673	856559
850744	855263
854065	855841
853537	855838
851731	852659
853840	854663
851998	852322
855054	855224
852549	856320
851813	853682
853034	853670
855787	856589
854150	855616
851196	856275
850951	853303
853419	853458
851916	855532
852068	852487
850593	856475
851034	851548
853365	855725
852248	853937
851087	853325
853503	856800
851394	851660
26747	856924
853133	856092
850803	851771
850521	856278
852779	856758
853212	856854
853249	855512
851250	851533
851369	852015
851388	855356
851536	854957
852373	856594
853537	855227
851209	856262
855512	855952
851394	854544
852946	852946
856367	856367
852457	855917
852265	853728
851990	855289
853060	855083
850419	853818
851963	855427
853554	856240
2670	853664
851394	853707
23582	855630
852295	856519
853504	855512
851447	852757
853683	855922
851029	854481
856101	856155
854881	855774
850711	851197
853227	853984
853165	853447
850538	856351
856012	856095
850320	853201
850829	856351
851737	852778
851399	854093
852127	855143
851810	9164952
851548	855908
852497	856186
853788	856486
853397	854034
852946	856155
851212	853721
850796	853860
851394	854359
851743	856862
850598	852277
851996	855331
446588	851485
852295	854434
851335	856607
851482	854056
855068	856320
855269	856517
850349	852860
851707	852990
7316	851346
851226	851988
851723	856656
853535	856226
850636	855807
855836	856461
850647	854359
850497	855512
851212	853761
84528	852694
852121	856610
850568	855768
851212	851811
854211	854382
855094	856275
855423	856677
852733	855092
850691	856136
852124	855224
854385	855466
852058	854450
852737	854373
851169	851708
850320	852686
851394	854954
852547	856918
852640	855701
852754	856840
851212	851310
852382	853503
851136	852810
852697	854867
851347	856027
852549	852697
852660	854273
852116	852755
852432	856839
851996	856866
851369	853699
855981	856674
855066	856095
854284	856052
851212	855773
851727	853928
851727	855957
851394	856039
851549	855138
853353	854305
853473	856320
850549	851903
851771	855881
852870	853610
853513	855369
854781	856589
852402	852754
850632	852755
850320	855683
855089	855512
851754	855512
852469	855425
850636	850645
851034	856203
851263	852295
851055	854418
854946	855836
852547	856355
851160	855536
853576	855238
850554	852720
852155	855104
851771	854118
853193	856382
851212	854878
853696	855053
855236	855897
853409	854265
850504	850782
850836	852755
850889	852039
854273	855906
851575	856607
851369	854992
852294	854544
855208	855466
851220	851788
851570	852870
853133	856463
851457	855131
851499	855158
853783	856537
853723	856508
851564	855224
850803	851396
850877	851748
850879	854926
852755	854226
852547	853213
851212	854036
850343	851771
850785	854227
854384	856351
854062	855409
852575	854433
853379	855512
852547	853646
850414	855782
851495	855204
852757	855728
5987	853646
855636	855701
851000	851935
850549	850652
852332	852522
852403	856686
852880	854735
851482	852661
851339	856155
854645	855972
852563	855450
851984	852093
850654	853266
853096	856476
852755	856829
851250	851879
851373	853811
853192	856497
854650	856524
850764	853836
850613	852802
854284	856329
854256	856351
854068	855259
851771	856320
853418	855466
850554	853272
851170	853186
851264	852697
853743	855224
850647	854519
850734	852819
852697	854457
852755	853949
851477	855957
852964	853490
851708	856371
851482	852704
852568	856482
850754	851064
851815	855066
855356	855970
853138	854256
852547	855353
850620	851624
851574	856537
852518	852773
851260	856195
851530	855730
852814	855005
852547	854443
850410	852127
850585	855658
851691	856537
850440	851210
852068	852489
851934	854361
851759	856732
851052	853860
852547	855195
853925	854373
853422	855485
851246	852547
851797	855963
853852	854042
854551	855224
853051	855787
851554	855512
852547	854716
851000	852686
855661	856918
852477	853744
851030	854116
854385	856482
852989	856275
854266	855836
852575	856422
851394	853763
854188	855512
855350	855387
851648	852248
850704	856862
855466	856214
850298	855068
850695	850763
851158	853718
852248	853644
850499	855787
852127	853610
853539	856428
851394	852833
854487	855664
850737	855514
852258	855512
852755	853133
852311	853589
850647	855276
850868	853723
852755	855855
852778	852778
851259	856862
852248	855838
851841	853090
853458	855116
850639	854504
854825	856130
852755	856530
853036	853456
853522	856365
850423	851877
852977	856315
853537	854822
850518	856394
852265	856624
856687	856895
851394	854680
853688	856591
852077	854116
850919	855790
852695	855423
851197	856159
851394	851988
851212	856381
854381	855957
855177	855999
850647	856296
853494	854034
853410	855934
851560	853886
852351	855495
850464	852276
852191	855789
852685	856537
79869	856307
854956	855144
850568	852691
851259	852109
852624	856839
852903	856457
850554	855628
853167	856746
855705	856766
856254	856320
853071	854770
851424	855700
851691	855535
851756	856891
851462	851707
853531	855701
851545	854167
851532	853528
850320	854357
850785	856052
853956	856547
854274	856482
851484	854258
855232	856746
850980	855230
851024	853489
850554	856672
851042	854701
852235	855886
854497	855281
852663	853292
852697	853031
853275	856425
851394	854327
851369	852457
855683	856543
853601	853834
852133	853504
853127	856536
852834	854997
850333	850440
851562	852755
852172	856311
851112	854201
854040	856895
852202	852990
854381	855730
851152	852194
852755	854409
850652	855953
850330	850639
853133	854152
851212	854242
853271	855932
116173	851947
576779	851554
852080	855700
851399	851928
854433	855408
852788	853649
853970	856869
855217	856899
855512	855594
853767	854826
851061	851964
852754	852870
851530	856463
851775	855491
851996	854371
851817	851921
850554	851794
850682	856264
855310	9164888
853347	856153
853057	855077
850656	854656
850713	855687
850715	852755
852547	853108
852883	854997
850320	856026
851889	855005
853285	854179
853303	856405
855190	856776
851142	854123
852061	9164985
855345	856049
850320	856302
852694	853133
852034	852099
854662	856091
852073	852816
854096	856422
850549	851507
850343	851394
851584	852697
850594	856387
854731	854937
850372	851399
851968	852093
852697	855964
852697	852853
850298	852772
853064	854881
854063	856885
853083	855841
851475	852283
850543	851030
851212	855345
854168	855828
854450	855149
853857	855768
851259	852590
850647	853818
851421	854240
852697	855763
855466	855778
853293	855280
852294	853442
6314	853167
852215	853760
854976	854976
851916	851928
850329	851415
855013	855048
850549	850764
850561	854284
851931	853201
851212	852550
856294	856422
852068	855154
851320	856087
853365	856898
852697	856130
851964	852392
852697	855156
851211	852108
853202	854373
852177	854284
851055	854450
852740	854418
851475	852295
856167	856167
854379	855971
852547	856198
159163	853997
850721	853800
853884	854142
851106	852755
852256	852295
851817	855732
852382	853728
851964	852091
851614	852766
852757	853031
855216	855512
853365	855466
854780	855283
851559	853811
852834	856607
853125	855224
853886	854714
850647	851055
851052	852742
854622	854978
850505	852127
853195	853767
850298	850882
855278	855409
854474	854827
852547	855459
852206	856603
851212	856912
852200	856020
852753	855836
851336	855158
851618	856126
856098	856351
853918	855524
853275	856361
855012	855669
851030	856815
850914	856473
852410	856912
851212	855594
855280	855473
852248	855136
852804	856607
850549	855881
856011	856821
852688	854733
850647	851770
852547	854924
851394	854192
856695	856760
854056	854791
3799968	852755
853956	855890
854328	854541
855224	855276
851099	855532
850846	852740
852774	855306
853458	856559
852591	852591
851996	854544
850872	851313
853350	854891
852647	854737
851847	854479
852871	855094
850904	851431
851159	854485
851935	853796
850963	853886
850837	855408
850754	856057
7296	856924
851509	853475
851259	853152
852755	856569
851399	856600
851169	855289
851548	852549
851641	853457
851632	854381
851212	853811
853986	856293
1466516	855466
854373	856811
850567	855925
856126	856719
851529	855104
852646	853587
850568	856921
852369	854918
853607	855512
854014	855605
851565	856320
852248	853941
854565	855512
851086	855427
855450	855700
851810	852577
850397	854284
853118	853728
853886	854649
853457	853744
852295	853583
850630	853133
853133	854200
853638	855224
850347	855750
851394	854270
851624	854227
851631	853986
851394	853257
326601	851757
850367	855827
853335	854204
853198	855230
852990	853664
854223	856852
852284	856489
855409	855667
853619	854533
853910	855512
850528	852964
851533	852276
851082	854373
851259	853997
851087	854957
852920	855418
855479	856140
852549	853248
854791	855283
852870	855489
851152	855491
853317	856320
854229	855790
852547	853363
853071	856275
855532	855950
852004	853796
855244	855991
852782	854357
852416	855888
854827	856371
856351	856589
854673	855637
852757	855174
853361	855256
852870	853568
851013	852931
853295	855512
853335	856815
851055	851226
852386	854827
852283	856846
856031	856418
851394	856262
852303	854373
853507	853940
852814	853167
854827	855173
850449	854937
850320	851651
852122	856852
851495	856623
851504	853573
850775	854085
855171	856870
855701	856674
4998	855049
852547	855750
853503	853565
850506	851752
850872	855104
851676	856566
852606	854373
854106	854327
851887	855409
853104	854373
852059	853781
852261	852873
851394	854027
852755	853521
851369	856361
850647	851818
852127	853163
850549	856012
851487	853434
851221	855954
851201	853681
852995	9164939
850636	855316
852555	856297
852870	853319
855561	856850
853993	855289
851394	853191
853191	853853
853085	855886
855224	855845
853744	855073
854945	855406
855443	855524
856275	856521
853181	853181
853684	854130
852697	854078
850637	855965
852250	852403
852403	855337
851366	854252
852564	854022
851499	851636
853194	855466
855217	855841
852811	856155
852697	856752
854786	855099
850551	856489
854237	854324
852283	856165
850549	856267
852719	855328
852435	852549
854373	855854
851414	855280
850682	851504
850298	854399
850334	856012
853262	854144
852489	853320
853385	856844
852697	855244
851173	851340
850442	853227
851984	855745
851162	856846
851890	854983
854881	855972
854657	854882
850589	854240
853392	855754
850648	852476
853197	856463
57455	856924
855281	856912
851259	852222
853817	855661
851212	855778
851052	852457
851803	854550
852547	853257
851212	851580
80347	856924
852939	855243
850554	852912
851260	856351
850551	854441
853194	856045
851394	853750
852689	855409
853603	856362
850620	853772
850435	852757
852432	855819
852088	854212
850320	856038
850917	853785
852021	854078
855104	855899
850796	851394
852637	854324
852591	855701
855245	856418
854745	854916
852697	854567
850847	851212
851746	853539
855700	856711
853782	855076
850694	852235
850633	851964
851362	853522
854353	854353
852755	856899
856604	9164935
850397	850623
851548	855028
851125	855301
852606	852826
850580	854780
851394	852194
850637	855683
852547	854447
853009	854910
853892	856751
852467	855596
852124	854780
850549	851988
856062	856860
853275	853975
851212	854212
852730	853071
851394	851412
852239	856355
850620	854527
850969	851030
850647	855387
851394	855034
855472	855978
853410	855217
852424	854778
851609	852547
852269	852269
855950	855950
850677	850677
851212	851313
852719	853607
852107	856267
852972	853335
851185	855466
855512	856382
850981	852493
851475	852122
851716	854322
852702	853479
850647	850903
855276	856019
852688	853340
852547	856220
852755	853350
851212	851321
854053	856103
851279	854009
854997	856716
855158	856574
850872	854519
850643	851630
856214	856384
851458	854284
851694	852755
852697	855104
852276	852657
852403	853467
851394	853670
850647	854320
852088	856859
1466451	853572
853311	854970
854541	855831
851997	856351
852013	856208
850322	854162
852248	852402
850887	854504
850554	853920
853077	855483
850633	855716
852109	852740
852755	855871
851771	852294
853836	854489
850554	856785
851953	852697
854247	856575
852295	854382
851482	855826
855963	856422
851525	854373
852127	853249
853335	853668
853009	856689
855613	855862
852547	856920
852259	852378
851064	855180
851819	854284
851981	856155
856228	856603
853161	854289
851740	855466
850366	851014
850643	851044
852295	854356
854028	9164920
856738	856828
853646	854535
850348	854450
853522	856095
7316	850376
851548	855977
7316	855143
852394	855429
852697	854687
855512	855782
852193	855561
851811	851830
854324	856494
850585	855409
851030	854474
852061	854450
850636	856758
851504	855466
853419	853667
851824	856050
850688	856119
854256	854697
850554	852977
855911	9164983
851797	854434
852896	852931
852697	853500
851797	852547
852200	853906
852068	854073
854450	854732
852295	856251
850320	852323
852284	853434
855700	856355
850647	851137
850767	851406
851962	852624
3641808	855873
7074	851676
853526	855568
852258	856559
850422	855512
851614	856682
852065	856690
852433	853355
852068	856088
851394	854694
851845	856895
851336	855934
854150	855700
855120	855121
855226	856593
853729	854212
853438	856422
1466492	855104
852296	854781
851212	855236
84062	855638
27033	855532
852276	852276
854116	855491
851425	851425
851007	855068
854847	854847
851923	852755
855779	856155
851212	856539
850540	851761
854373	856715
850505	853082
851048	851263
852875	853081
852489	852755
854373	856595
851475	852294
856425	856847
854979	856229
852853	852982
851313	855532
852697	856736
852620	853434
855425	855845
855512	856652
853585	853836
851125	855224
852344	856751
851549	853553
851158	856087
855837	856320
854761	855512
854229	854373
852755	856237
850554	856824
26873	851676
856011	856523
854258	856521
851212	855906
850346	852982
852814	855584
853510	854023
856311	856587
853106	856287
850647	855299
851984	855705
851706	854026
852359	856155
850440	853526
851148	852755
855974	856667
852811	854937
855454	855568
851079	851394
855224	855277
854379	855984
850504	851101
851932	855101
854796	855925
853155	854938
852051	856155
856311	856862
850298	856488
855524	856546
850733	853365
850442	852278
853406	855258
855950	855983
850440	853677
855362	855450
851758	853886
855217	856484
855630	856277
850422	855701
853347	855974
855787	856217
852702	853365
852547	856764
850521	855640
851394	855840
851726	856401
851216	853167
850647	851141
851212	855073
854284	854758
852755	854866
851259	852899
853098	856487
851212	851440
851691	852697
850569	853811
852127	854390
854292	856155
851482	852033
855836	856517
852576	853300
852387	855466
852211	855512
855854	856748
850499	854373
850315	856351
850633	851800
853758	855512
852373	852433
855289	856012
854381	856063
852076	853071
853303	856422
853381	854827
854518	856119
855073	855957
856188	856188
852547	855745
850647	854896
850554	852410
851873	855618
855174	856351
853071	855883
854026	855575
852871	854161
856208	856846
851173	854889
852755	855390
853537	855149
852403	855854
851411	851411
851389	853868
853318	855097
854158	855819
851499	855884
855066	855335
851212	855585
852547	856509
850930	851817
850647	854465
852248	856333
850499	856900
850741	853585
852501	853504
10254	850620
851394	853312
851636	855730
851394	856840
850440	855264
851335	856691
851906	853758
851931	856386
852868	855512
855886	856846
853537	856723
851255	856388
850435	855892
850543	850930
850641	854116
851170	854937
851346	853167
852870	854735
850808	851661
855586	856862
851394	853217
850504	855158
853834	855841
853033	854258
851742	852294
851788	855626
851741	856216
851403	856307
851259	851832
851122	852755
851824	854697
850549	851162
854965	855705
851212	852892
850795	851267
850440	851029
851399	856297
853441	855580
851415	854322
280691	852822
853576	855965
852058	853714
852647	856514
852248	855154
850623	850823
854146	855104
1466530	852127
851790	856155
854450	854948
851500	853167
851431	854979
850534	855841
854513	855841
851394	854092
853537	856805
851834	854152
855512	856292
852870	854018
851273	853031
851379	851587
851469	856140
851212	852431
855512	856853
853133	855650
851119	854776
854294	856854
850636	856320
851101	852885
853636	855041
851394	853853
850559	856738
850625	853956
852778	855512
852775	853365
852989	855409
851893	856065
850506	856724
855158	855473
855003	856392
853887	855950
6500	851676
850298	855700
854791	855466
853710	855256
853133	853164
850647	853534
851040	856562
851757	855859
854102	854221
852068	856012
853728	854758
855535	856655
851623	852457
852119	855970
854085	856375
852248	855444
850330	851202
852697	856775
853669	854450
854314	854781
854418	855701
852695	854650
850647	852944
854162	854669
853875	854937
850554	852870
850385	853836
851504	854740
855512	855789
852294	856850
853940	855512
852723	854295
853266	854976
7184	856924
852547	853865
852755	853939
851212	851461
853160	855283
853475	854322
852947	855700
851415	853788
855228	856831
851394	852881
850633	856597
851399	854313
854541	854811
855630	856537
856351	856861
856418	856514
850320	851419
855636	856351
851394	852616
851776	856222
852980	856052
851126	855512
853529	854170
854449	856358
850998	851797
855649	855977
852765	853752
850694	853298
852493	856579
851268	853986
855716	856489
854079	854229
855237	855937
851394	853310
851259	853335
853133	856134
851212	855083
854776	854818
854217	855357
850744	851768
854258	854669
852870	854487
852127	855566
850346	855611
852235	856567
851665	856908
850942	852536
856914	856924
853928	855640
850440	851007
851205	851273
850320	855903
851142	855929
850594	855257
854780	855891
850549	853847
856056	856928
851484	855495
852064	855224
850999	851462
850739	856076
855104	856530
855468	855925
852870	853605
854274	855524
853124	855136
851212	853845
851741	856751
851548	854221
852059	855700
850682	852697
853031	853106
850598	855116
851731	855739
850790	855512
854297	855466
852255	854373
851935	852697
853423	855075
852385	856426
854702	856489
852135	854426
851860	855481
850905	853982
851944	856918
853892	855943
853860	854461
851495	855547
852115	852248
851723	856911
852928	853956
850549	853317
853152	856870
850298	855903
852284	853222
852404	853090
854584	856448
850623	855543
853985	855828
852754	855466
850840	851923
851212	855231
853167	856870
855787	856063
853589	854382
851158	856076
852547	855114
851394	852115
852472	856519
852945	853610
851737	851737
854529	854552
850713	851458
852697	855306
854201	856311
853169	856862
854976	856290
852443	856351
851846	852957
850868	855841
853133	856848
851632	851660
851886	853275
856175	856175
851342	855787
851354	852755
853144	856320
852124	852124
850636	854940
850658	852294
851140	852575
852696	855964
853583	856521
852007	855489
851889	855710
853781	854373
852341	852546
850304	852870
851396	851680
850585	854363
852294	852996
7316	852740
1466445	851756
851005	855767
855750	855906
853397	854673
852547	852616
854113	855387
850973	852755
851399	854425
851943	855393
852755	854042
850931	856155
850827	853091
850647	851817
851161	854242
851928	856791
851394	853010
852697	856528
855241	856548
851394	852287
852703	853133
854694	856075
851509	855158
851620	855645
854130	854329
851771	853266
851212	852097
852951	856543
852234	856153
851450	856674
852454	855700
851435	854658
851458	854201
855466	855561
852547	853118
850320	855730
855612	855612
850625	855217
851394	851772
850554	850605
850539	850768
856076	856797
850499	856320
851394	854653
851394	851682
853576	854053
850647	853587
851030	853714
850750	854673
850786	853986
850741	856827
853335	855730
851717	855319
850320	856792
854940	855428
850325	850878
851374	855524
850928	852755
852755	855780
850320	852890
1856	854876
852555	852860
852518	856649
852492	855139
852122	855646
851369	851633
852755	856029
854206	854206
850320	855262
854428	856692
850731	855512
850609	853434
852149	855788
852755	853106
851035	853667
851817	856195
855538	856028
851042	856049
850647	855531
850941	852828
854182	855700
851431	852969
854697	856587
852095	853890
852870	852973
852350	852926
854186	855466
851700	856870
850688	856027
854933	856351
854960	856751
852313	855512
851279	851279
851259	852846
851173	852265
852549	9164923
850763	852775
854075	854381
850636	854124
854156	855448
852547	856916
851549	853041
852715	856505
853335	855838
852470	853631
850549	854321
854268	856155
852088	856870
851807	856070
850496	856311
854669	856319
851846	855539
852006	852294
851212	851810
851985	856275
855047	855705
852788	856087
852617	854372
851381	855568
1937	855357
851461	851967
851125	851369
854802	855104
854937	855903
851575	855425
850499	854889
850455	853997
855180	855394
851973	853106
851624	852870
852225	853300
852068	855645
855328	856677
852456	853319
852985	856156
852283	855335
852348	856738
850549	855781
854372	855355
853719	854284
850720	852386
853305	853365
856203	856415
850872	854827
850964	852295
851458	852361
852755	855687
852121	852403
855925	856170
852187	853043
853186	855841
852740	853631
855421	855701
850625	855269
851212	853662
851415	854791
852168	856566
853762	856267
852569	855466
851273	853790
854527	854749
853609	855787
853065	853347
850320	856352
851784	852424
853434	853605
2597	856924
851858	855104
850549	850611
851399	851671
850549	851007
853318	855654
850877	855466
853743	854869
851158	852403
853395	855730
7316	855289
851707	856085
852547	853756
850549	852772
850647	853198
851014	852870
850964	854541
851924	852322
852231	854664
850385	853039
854937	854980
851482	856810
850824	855170
853133	853737
851320	853649
851482	852537
851410	856463
851620	853365
852042	856076
851266	851635
850973	852697
853994	855288
850935	852169
855745	856312
850585	852453
855057	856862
852547	855939
855080	856155
852294	852591
855318	855963
854954	856374
855527	856155
853782	855081
854736	856814
852311	853287
851148	855705
851212	853344
854450	854946
850342	856320
853746	854373
850594	851587
851877	856570
852804	856020
852547	853488
851156	851996
854255	854373
850641	855783
855076	856421
855689	856320
852402	855972
850568	855143
852377	856484
853937	856656
852457	856058
851996	855477
851548	856155
851394	853408
851618	856758
852068	856557
851224	851521
850900	851742
7316	851245
852296	853419
852892	855221
854446	855613
853434	855549
851726	854681
851688	856012
852322	853458
854361	854937
854700	855048
850315	855426
850295	854372
853585	855450
853089	855565
851083	856474
851509	855568
855158	856461
853106	854322
853990	856537
850523	855512
850893	854664
852248	852516
851024	852193
854144	856885
852546	854286
851518	853701
852246	856351
851406	852666
850768	852457
852001	852814
855263	856412
850716	851708
850551	851482
853612	854020
850923	855155
851239	855836
851212	851267
851933	852565
853071	855512
854324	856275
856155	856384
850410	851988
850869	852870
852982	854078
852003	855319
850958	851771
854780	855876
853817	856226
852774	856140
851318	853509
851369	855464
852127	854026
852977	853144
856171	856422
851415	855567
850307	855512
851030	856499
850320	853707
851716	852888
852755	855785
855911	9164955
854974	856431
853815	854992
854235	854791
851162	852402
851532	855701
854918	856589
852451	853293
852748	854130
850647	855651
851752	852479
852833	855716
853128	853956
851000	856095
851485	856554
851632	856418
852248	852649
853433	854658
852755	853512
850647	852198
852697	854934
852789	856076
852547	855978
851615	855466
851798	854929
850580	855136
855442	855442
851212	856456
851030	856612
851752	855750
854485	854541
852283	854283
853503	853707
854016	855577
850329	853997
851768	853408
852773	854373
850612	852830
851394	854309
851369	854827
850504	856422
7316	852319
853313	855369
852697	854160
856169	856891
850633	853817
851030	852383
852680	853596
850320	855174
850720	855116
855836	855876
853688	853699
855253	856732
837249	850430
850980	851699
851531	856738
855613	855649
852403	853441
850949	852255
850894	851177
850758	855836
855466	855946
852487	856275
851933	856784
851212	852168
851394	856260
853537	856791
852755	855772
851321	851369
854938	856700
852649	853017
852058	854827
853681	854485
854247	854901
851743	855470
850636	855642
8405	852564
856076	856270
851035	853365
854353	856277
851193	853503
850712	854773
853527	855132
850951	854657
853358	854162
850750	853860
851407	855613
850490	856537
850872	856012
852870	855161
851320	855934
852846	856351
854029	855289
853682	856352
851891	854957
852014	853875
852424	853318
853817	854544
23636	856738
850785	856440
851954	855470
855660	856155
27342	854102
852839	852839
853352	854379
851030	855257
851193	852501
852993	853940
852547	855953
851039	855836
850527	852522
850884	852248
850613	854544
855843	856738
852547	852870
853760	855280
850307	853071
851212	856636
855081	856687
855836	856429
854227	854519
852697	852900
853318	853608
850836	856754
856155	856888
850885	852248
851787	854541
853809	856607
852322	856560
851048	854047
850320	853015
850933	854781
853218	856155
851431	853186
851394	852879
850522	854450
850320	854025
856203	856937
852415	853970
852709	855841
852719	854740
850701	852697
854284	856766
851964	854322
852757	856723
854152	856489
850424	856436
855104	855439
851247	852984
850440	856255
851533	855836
855568	855884
851900	853986
851394	854336
854912	856146
851212	853720
852203	854590
855674	856155
852058	854780
850568	854017
853983	854373
851964	853712
854418	856373
852547	852736
850389	850846
852547	855010
851548	855782
855299	855781
852755	856102
850764	853467
850623	856732
852719	856386
851462	853503
853161	855653
851676	853300
851631	855607
851212	852016
854020	855075
851088	851771
850552	855356
851746	856769
852805	853824
850347	854980
853294	853503
7316	852403
853522	856590
856057	856476
856438	856918
854509	855836
853438	853438
851665	855881
853230	853230
850367	851817
852547	854382
852248	854243
851212	853271
855730	856284
850797	855655
850577	850587
852122	853025
853275	856352
852386	856317
851761	856089
852127	855587
852636	853350
853121	854698
853318	856805
854821	854956
852122	852642
851104	851209
854647	856089
854657	855362
851102	853355
851029	851259
79869	852694
851737	852703
852305	855066
852499	853359
851964	856870
855174	856895
851990	855276
851202	856155
855754	856606
850796	855640
854518	854901
854156	855094
854204	855514
851394	853438
852230	852372
852439	854021
852697	856583
852664	853146
851212	853961
80125	854742
853991	855466
852567	854256
850803	851752
851056	853212
852431	855892
852607	856320
852547	855048
851461	854032
853287	854235
852547	853823
850754	854253
852697	856031
850585	851724
851369	853498
853282	855512
853863	856311
850499	850554
852600	855783
851944	853475
852910	854324
853606	855036
854059	856920
850504	851752
853956	856217
851193	855637
852254	853836
851193	854795
854042	856914
853884	853884
855017	855017
851824	852322
855976	856320
853395	855224
851482	854020
852248	856711
851956	852351
854446	856063
852016	854929
855466	856156
851212	855787
856141	856476
852295	855611
3552	851756
851312	852257
852068	852945
850647	855589
851817	855943
853133	856292
851634	853668
854452	855512
851250	856563
851035	855158
853972	856862
853859	854408
7329	853836
853333	855217
852424	852624
853035	853970
852451	856482
851394	854649
854650	856854
850349	856563
854073	856203
854241	856663
852607	853537
851163	853781
852378	854669
853682	856536
854557	855836
853956	855960
852697	855911
852034	856236
850998	856744
850691	853174
851694	852235
851404	853713
854260	854713
850943	852023
851892	852235
854085	856031
853335	856488
851817	856418
851424	855819
851143	855497
851394	853807
851988	852614
850949	855224
851064	855342
854999	855104
851332	856607
852593	855971
850636	856888
852477	852477
855897	856922
851394	855647
850298	852775
851394	856540
853537	855094
852664	855005
850761	851394
850652	854078
851212	855505
854669	856677
7988	852564
850298	852779
853178	853712
851369	856140
852547	856601
854793	855884
853353	856733
851085	854144
852834	856828
854373	856725
850636	850906
855552	855602
851212	853780
853526	855269
851815	852493
850468	855104
852547	854527
852322	855625
852013	853098
853824	854503
850577	855512
853803	855700
852322	855083
851419	856575
387032	850449
851678	854382
852870	856290
850320	853238
854105	854839
852873	854882
11054	856924
854071	855512
852119	854840
850552	851441
852755	856561
850500	850877
851212	853614
850689	851924
852763	852865
850389	851504
852276	855578
852346	853857
850440	852142
855344	855344
855700	856831
853503	855727
853503	856693
851394	855336
850320	852000
852313	855705
850613	853597
851394	853333
851025	851916
851212	854831
853015	854373
856320	856604
850879	856425
852926	854373
