Gene_A	Gene_B
2542629	3361384
2540812	3361384
2539943	2541531
2541185	2541619
2540234	2540309
2541456	2543580
2540025	2543347
2541531	2541706
2541265	2541531
2542435	2542936
2541609	2543583
2541531	2542235
2541944	2541944
2539958	2542001
2542193	2543513
2538885	2543426
2538907	2543040
2539047	2541156
2541143	2542134
2542621	2543517
2541712	2908
2538974	2542531
2540047	2540047
2541087	2541942
2542173	3361396
2539938	2542815
2539264	2539264
2539540	3361384
2539669	2541769
2540213	2541942
2543254	2543409
2540546	2542637
2539631	2542921
2542207	2542651
2541585	2542491
2542845	2543452
2541709	2541709
2539838	2541107
2541874	2542263
2541214	2543058
2541168	2542910
2539395	2539395
2542256	2542874
2542512	2908
2542358	3361462
2540057	2543254
2540436	2541531
2542173	2542883
2541200	2541813
2539123	2542914
2540956	2541805
2539847	2542107
2540711	2542093
2541022	2541531
2541531	2542934
2543147	2543147
2541792	2541899
2538744	2539121
2538913	2542126
2540281	2542304
2539560	2541851
2543157	2543648
2539631	2541322
2540175	3361518
2540291	2542314
2539958	2540547
2541531	2542078
2541687	3361526
2540112	2543470
2541779	2543058
2540025	2541531
2540291	2541530
2540112	2540635
2541143	3361260
2542023	856674
2540291	2542443
2542093	2908
2539631	2540470
2542256	2543278
2539730	2540855
2540324	2543500
2539155	3361402
2541171	2541972
2539133	2541202
2539484	2539958
2542603	3361384
2539695	2541602
2540495	2541813
2539743	2539928
2539847	2542666
2540328	2542222
2541466	2542256
2542259	2542287
2540284	2542358
2540975	2908
2540884	2543676
2539728	2539838
14217305	2539958
2541077	2541772
2539055	2542256
2539847	2543309
2542548	2543576
2538717	2541531
2542069	3361400
2540105	2541531
2541585	2541802
2542059	2543043
2542047	2543254
2540753	2541168
2539950	2539980
2540363	2541860
2542358	2542484
2539816	2541531
2539432	2541531
2542974	2543426
2539539	2540175
2538690	2539248
2539730	5802952
2541531	2543269
2541721	2543604
2539659	2542548
2542266	2542477
2539495	2540992
2540315	2540593
2540725	2541941
2539785	2543037
2538744	2541582
2539096	2541263
2539869	2541159
2540492	9407016
2541652	2543666
2539639	2541633
2539733	2541344
2539023	3361506
2539481	2540127
2541531	3361412
2540409	2540513
2539806	2541531
2538701	2543643
2539764	2539847
2539892	2541456
2540487	2540956
2539970	2541975
2541813	3361483
2540380	2540845
2541156	3361384
2542006	3361384
2539481	2542103
2541907	2543254
2538977	3361521
2540716	2541531
2540505	2543592
2539145	2541776
2540565	2541944
2541929	2543010
2540138	2541531
2540434	2542531
2539963	2543441
2539659	2540281
2541094	2541556
2540409	2540880
2539560	2541608
2539908	2539908
2539782	2539958
2540180	2540711
2539467	2543058
2539701	2539730
2540899	2543129
2539846	2541251
2539686	2541531
2539481	2541117
2541349	2541977
2540105	2540105
2539047	2540547
2539379	2540458
2540413	2543513
2541531	2542079
2539399	2541165
2542400	2542638
2539992	3361532
2541531	2541972
14218273	2539958
2541527	2543058
2540291	2540324
2541372	2541814
2541665	2542654
2538689	2543254
2539209	2539352
2540973	2541585
2539780	2540398
2539869	2540027
2539823	2539847
2541531	2542195
2541209	2542988
2540473	2543639
2539106	2540398
2541530	2542173
2539730	2541219
2541531	2541716
2542256	3361327
2539115	2540804
2541813	2543618
14217757	2539958
2541620	2543409
2540086	2908
2541985	2543058
2538952	2540801
2543058	2543623
2540047	2541942
2543254	2543413
2543189	2543583
2542140	2542140
2540558	2540821
2542173	2542463
2540667	2542096
2538848	2541633
2541425	2541531
2542249	2543286
2540612	2542137
2542370	3361384
2541531	2543672
2541611	2541611
2539538	2541772
2541672	2542744
2538952	2543412
2539914	2541306
2541003	2908
2540328	2541616
2541655	2543254
2541670	2908
2538827	2541531
2541585	2541829
2541055	2541531
2541268	2543205
2541620	2542312
2539047	2539650
2542140	2542173
2538829	2539035
2539481	2543630
2541310	2541970
2540398	2542226
2540927	2541375
2538747	2539481
2539914	2540392
2540291	2540873
2538988	2543254
2539970	2542001
2541332	2543088
2541506	2543089
2538846	2541117
2541772	2541977
2539560	2540975
2539941	2542263
2539699	2543254
2540398	2542204
2539067	3361384
2541133	2541709
2538917	2541353
2543344	2908
2539645	2542176
2539403	2540292
2539560	2543064
2540269	2543042
2540711	2543254
2542194	9407016
2539560	2542861
2539511	2541614
2539387	2540565
2539712	2543058
2540409	2541456
2539847	2540541
2539970	2542011
2539914	2540289
2540645	2543529
2539073	2543407
2540020	2541849
2538902	2908
2540127	2540176
2542896	2542896
2540144	2543058
2539941	2542173
2539572	2543042
2539352	2541143
2543448	3361384
2542608	947364
2538706	2538706
2538929	2541930
2542222	2542531
2541593	2541735
2539205	2540291
2543058	2543531
2539155	2541667
2538907	2540936
2543233	2543589
2542094	2543254
2539047	2541652
2540821	2541942
2540980	2543040
2541165	2542266
2538778	2541143
2541941	2543111
2540959	2541585
2541995	2542335
2539190	2541030
2539958	2541842
2542311	3361558
2540582	2908
2539479	2541531
2539375	2542544
2541838	2908
2538861	2539481
2541695	2543129
2542806	2543413
2539349	2542761
2539268	2542173
2540819	2541089
2541531	2542090
2541585	2542352
2541358	2542666
2539333	2543042
2539952	2541531
2541772	2541852
2542878	2908
2539225	2539671
155807	2539027
2540292	2541011
2541910	2542225
2540871	2541143
2539642	2542619
2542173	2542964
2908	3361134
2541531	2542931
2540821	3361461
2540775	2542668
2541220	2541863
2541200	2542502
2541364	2542629
2540735	2541011
2539790	2540343
2541897	2542637
2539121	2539817
2539740	2540735
2541110	2541585
2541089	2542531
2541466	2542661
2538926	2540398
2540249	2542311
2541487	2542173
2542088	3361532
2539650	2542154
2539395	2542256
2538949	2539560
2541813	2543614
2542977	3361384
2541813	2542725
2541531	2542412
2540539	2543058
2541531	2543296
2539728	2540929
2539874	2541133
2539631	2540712
2539560	2542948
2539061	3361384
2542948	2543042
2542304	2542441
2539481	2542017
2541349	2543453
2540718	2541141
2541131	2541131
2540565	2540659
2540880	2542840
2539481	2542406
2541599	2541929
14217452	2908
2542069	3361491
2541438	2541781
2541713	2542443
2538994	2543580
2539737	2542358
2539672	2541531
2538832	2542222
2539041	2542001
2540784	2540784
2540622	2542348
2908	3361483
2541531	2542599
2540868	2541531
2539047	2541000
2540526	2541456
2539958	2541670
2541600	2543462
2541306	2541930
2539206	2539869
2539620	3361562
2543381	3361521
2540168	2540168
2541869	2541869
2539050	2539050
2538952	2541941
2540199	2540398
2541531	2543266
2539540	2542126
2539958	2542997
2538772	2541585
2539106	2540189
2539669	3361526
2539154	2539481
2541942	2543089
2538787	2543676
2540175	2543122
2539239	2541531
2539785	2541941
2540398	2541290
2539631	2543116
2540390	2541813
2539887	2542096
2539659	2543589
2539631	2541201
2542331	2543646
2541188	2541531
2542410	2543386
2908	5802952
2540129	2541531
2540547	2540799
2540234	2543227
2539843	2543086
2540927	2542315
2541099	2541506
2539651	2540294
2541184	2543157
2541143	2542883
2542661	2908
2540618	2542744
2542374	3361420
2539115	3361327
2539540	2543548
2540510	2543653
2539560	2541890
2539047	2539178
2540825	2542244
2542817	2908
2540565	2541813
2539970	2540831
2539390	2542358
2539277	2542358
2540326	2541772
2539958	2542116
2539958	2540343
2539470	3361384
2540258	2541143
2542907	2543058
2539815	2539815
2542615	2543222
2542635	3361526
2540799	2542141
2539958	2541475
2538723	3361521
2543583	3361572
2538907	2540960
2542474	2543139
2540053	2541054
2538881	2541729
2540691	2542978
2542000	2542684
2540393	2543426
2540753	2542263
2539730	2543676
2540778	2541813
2538852	2538852
2542613	2542744
2543513	2543513
2543085	2543157
2538719	2542737
2542304	2542311
2539984	2543676
2541843	2542531
2539733	2543412
2540737	2541162
2539730	2542684
2541540	2542638
2541531	2542126
2539640	2543514
2540917	2540997
2543671	2543671
2540927	2541143
2540753	2542173
2540580	2543298
100158003	2539497
2539516	2541585
2538853	2541143
2539886	2542635
2538988	2543019
2540749	2541496
2540031	3361521
2541369	2541813
2539723	2540106
2539111	2540139
2540511	2541897
2540711	2543019
2542635	2543027
2542869	2908
2538787	2539928
2540398	2541680
2539481	2541540
2541530	2908
2541281	2542173
2543090	3361521
2541662	3361526
2539399	2541633
2540434	2540711
2539970	2539970
2539592	2908
2539958	2540695
2538786	2540024
2539093	2539838
2539050	2542674
2539088	2540131
2542263	3361260
2539970	2540269
11222	2541472
2541124	2543676
2543646	3361518
2541585	2542101
2541585	2541621
2539560	2539999
2541143	2542001
2541143	2542214
2539847	2540105
2541763	2542176
2540387	2541531
2538875	2542358
2541506	2542258
2542222	2543409
14218168	2539958
2543040	3361455
2541176	2542173
2539805	2542236
2540213	2540291
2539999	2541220
2540753	2541143
2538952	2542705
2540916	2540916
14218174	2541655
2540927	2543043
2540264	2542667
2540013	2540880
2541011	2542070
2540772	2542084
2540078	3361384
2539047	2539973
2540790	2543058
2539864	2542732
2540398	2542119
2539504	2539773
2539505	2543372
2540799	2542571
2540291	2540884
2543517	3361532
2539467	2539914
2541729	2542067
2538902	2539047
2541168	2543189
2539968	2540291
2541192	2541531
2539970	2542363
2539206	2540473
2540291	2540544
2542173	2542531
2541592	2543187
2540956	3361455
2541888	2542702
2542013	2543168
2541213	2542687
2541585	2542385
2538787	2542910
2541531	2543479
2543239	2543239
2539047	2540274
2539366	2541143
2538820	2541531
2539767	2540917
2539023	2539023
2541349	2542093
2539047	2539345
2539052	2541879
2541579	2908
2539970	2540582
2539372	2541251
2539205	2540380
2542311	2543650
2539838	2540784
2539083	2541446
2540191	2543682
2543281	2543544
2540392	2540472
2539016	2543526
2540799	2542242
2541466	2542684
2538836	2541438
2542379	2542379
2540128	2540964
2539449	2908
2539926	2543042
2538846	2538846
2541813	2541977
2540966	2543254
2540376	2541531
2538820	2539847
14218145	2539958
2539560	2542638
2539928	2540273
2540775	3361526
2541268	2542347
2539958	2543237
2539204	2541572
2541527	2541978
2539461	2541735
2540578	2542160
2540434	2540855
2540929	2542096
2538999	2543058
2542761	2543001
2539975	2542531
2539225	2543086
2539310	2541835
2540398	2542358
2540861	2542207
2539958	2541775
2543337	2908
2539730	2542910
2540268	2542173
2540869	2543254
2538988	2539481
2539984	2542910
2539142	2540917
2539658	2540281
2540792	2542358
2541193	2542358
2541772	2542093
2541484	2908
2539928	2542496
2539481	2542375
2540570	2541531
2539781	2541531
2539047	2541087
2538878	2539676
2542799	2543254
2542137	2543580
2542973	2543434
2539488	2543042
2539678	2540409
2541863	3361487
2539378	2543040
2539047	2540387
2538906	2539930
2540398	2542904
2541698	2908
2540837	2542091
2540027	2540027
2541861	2542824
2539047	2543497
2542976	2908
2539958	2540416
2538990	2541531
2539667	2540929
2543107	2543426
2539215	2543086
2538692	2539958
2541887	2542611
2540212	2542194
2542910	2543676
2539105	2542173
2541522	2542299
2538832	2542256
2541531	2542638
2542173	2542650
2538791	2908
2540731	2908
2539144	2541496
2541143	2542964
2539607	2542806
2542348	2543413
2539351	2539631
2539421	2541531
2541889	2542740
2543377	2543517
2541984	2542268
2539667	2540788
2540511	2543514
2538897	2542173
2539958	2540681
2539560	2541326
2543298	2908
2539047	2542619
2540580	2541530
2539645	2541168
2539434	2541531
2542222	2543413
2540398	2543448
2538829	2538829
2538901	2539730
2543207	2543207
2539985	2543058
2541124	2542910
2540314	2540896
2541616	2541619
2539630	2539631
2539964	2539964
2539869	2541620
2540409	2540622
2539958	2541928
2539887	2541940
2542126	2542173
2541609	2542176
2539572	2541117
2539560	2541712
2539560	2540232
2540013	2541030
2540622	2541185
2540086	2542268
2540825	2543116
2540292	2542097
2542427	3361521
2541052	2543629
2539137	2539631
2540176	2542632
2542559	2543058
2541355	2908
2539020	2541531
2540498	2542102
2542157	2542170
2538838	2540620
2542052	2543042
2539481	2539831
2538833	2540291
2539545	2540354
2538815	2540409
2539869	2543382
14217715	2539958
2541819	2543682
2541213	2543392
2541531	2541878
2539958	2543604
2540398	2541570
2539387	2541531
2542801	2542801
2539658	2541030
2540614	2541265
2540115	2540821
2538959	2540802
2539438	2541179
2538897	2541143
2541519	2542785
2539827	2539827
2542744	2543302
14218174	2908
2541245	2908
2539051	2539847
2542086	2542148
2540865	2542222
2543430	2543430
2539941	2543426
2540413	2541531
2540409	2541491
2542013	2542293
2539360	2540350
2541531	2542047
2541633	2542198
2541531	2542609
2539420	2542674
2541364	2543042
2539158	2542173
2539928	2543142
2541168	2541609
2540203	2541813
2539551	2539958
2540691	3361260
2540927	2541727
2541769	2543058
2541265	2542135
2539352	2539420
2539847	2540112
2540121	2540873
2540462	2541619
2542912	3361384
2542845	2543595
2539631	2542619
2540350	2540637
2541813	2543453
2540694	2542544
2539205	2541813
2540865	2541211
2542765	2908
2540760	2542635
2540249	2540350
2540630	2542628
2543058	3361484
2542497	2542744
2541982	2543298
2539133	2541721
2541585	2543090
2538906	2908
2541919	3361384
2540175	2540875
2540678	2542571
2540639	2541033
2542837	2542837
2542561	2908
2541936	2541957
2541202	2542135
2540292	2542225
2540051	2541531
2539827	2543517
2539730	2543354
2539023	399088
2539454	2539631
2539560	2541350
2542106	2543517
2538720	2542925
2539292	2539292
2539749	3361521
2541456	2542096
2542690	2543254
2540725	3361036
2541531	2542560
2540083	2540744
2543682	2543682
2541772	2542115
2540087	2542358
2539518	2541813
2540219	2541531
2541531	2543416
2538816	2539773
2540230	2542000
2542173	2543409
2539158	2541143
3361526	3361526
2539667	2541531
2540294	2542141
2539958	2543065
2542531	2542868
2539366	3361526
2541171	2542029
2540645	2542744
2543019	2543583
2541531	2542019
2539726	2541531
2541193	2543538
2540711	2542690
2541652	2542409
2543537	3361384
2541050	2543170
2540635	2543264
2539847	2541723
2541176	2908
2542870	2908
2540189	2543254
2541531	2543491
2541813	2543354
2539023	2539667
2539847	9407262
2539560	5802955
2540578	2541536
2539171	2541210
2539838	2540438
2539917	2542268
2540659	2541163
2540105	2542135
2541602	2542173
2540291	2542964
2539266	2541531
2541219	2542000
2539958	3361483
2539280	2540239
2539225	2543042
2539479	2541772
2541772	2543304
2540738	3361526
2540585	2541168
2540109	2541531
2540394	2542154
2540273	2542531
2542406	2543366
2541813	2543630
3361377	3361384
2539694	2543452
2538988	2542348
2539073	2540887
2541668	2908
2540674	2541813
2539487	2542129
2541159	2541298
2540337	2541143
2540659	2541942
2541813	2542290
2541660	2908
2539356	2541531
2541914	2908
2541531	2543628
2543539	2908
2540956	2542919
2540767	2541203
2540711	2542348
2539047	2542269
2538846	2542219
2538798	2539847
2539937	2539937
2540689	2540689
2541710	2543227
2539560	2543462
2540620	2543426
2541164	2541601
2539642	2540792
2542079	2542118
2539523	2541143
2541418	2543042
2542660	2543058
2542196	7329
2538907	2542744
2541531	2541796
2541813	2542351
14218374	2539958
2542173	2542474
2541143	2542531
2540271	2541213
2540878	2543058
2543366	2543366
2540648	2908
2542387	2542657
2539958	2542863
2540291	2542715
2540469	2541143
2475	2539480
2539773	2542571
2540398	2540910
2538778	2542094
2541531	5802955
2540787	2542135
2539730	2542265
2540432	2541531
2540711	2542904
2539414	2543538
2541382	2541531
2540880	2542472
2540569	2542452
2541957	2542880
2539047	2543413
2540369	2541134
2541645	2543254
2540021	2541531
2543372	3361532
2539206	2542972
2539560	2542939
2539631	2541011
2542311	2542737
2540899	2540927
2539607	2540434
2541355	2543084
2539924	2542173
2539480	2539771
3361470	3361491
2541519	2542173
2541348	2908
2543453	3361384
2541235	2543290
2540099	2540547
2539286	2541772
2543254	2543630
2539497	2539864
2541735	3361548
2541910	2543254
2540612	2542252
2541055	2542873
2540203	2541531
2540434	2543676
2539047	2539544
2539658	2540895
2539013	2539206
2539047	2543087
2538988	2542531
2539047	3361483
2542173	2543413
2541605	2543254
2539360	2540051
2541063	2541063
2541957	2543254
2540873	2541531
2540304	2543027
2539366	2543157
2541531	2542347
2543084	2543650
2540285	2543355
2539560	2540656
2539804	2539999
2540992	2543281
2541813	2542265
2540547	2543646
2541531	2542481
2541655	2542764
2542176	2542256
2540636	2541168
2540318	2541470
2541813	2542093
2540175	3361532
2539649	2541612
2539593	2539593
2538897	2908
2539560	2540406
2539179	2542144
2543112	2543254
2540291	2541136
2542236	2543434
2538744	2541155
2539560	2543290
2539970	2542269
2539958	2543208
2539309	2539467
2539928	2542042
2540983	2541168
2538881	2541781
2541347	2542201
2539887	2540712
2539847	2543197
2538907	2540018
2539467	2540223
2542268	2542273
2540465	2541143
2539481	2541762
2538952	2540394
2540650	2541957
2539717	2542409
2539994	2542606
2539161	2542052
2538974	2542910
2540350	2543409
2542029	2543237
14217267	2539958
2539560	2541768
2540565	2540825
2541143	2542650
2541585	2541774
2538875	2540250
2539185	2541585
2543157	2543517
2540705	3361384
2542222	2542480
2540230	2542222
2543155	2543426
2541087	2541813
2541531	2542064
2539562	2539838
2539869	617975
2540643	2541957
2539481	2541942
2540148	2541027
2539631	2541171
2540852	2541168
2540929	2541159
2540409	2542789
2541531	2542841
2539730	2540434
2539236	2541446
2540360	2908
2538907	2541804
2540927	3361377
2539099	2539560
2543252	2543546
2539968	2541813
2540398	2542108
2539984	2540434
2538951	2542252
2542777	2543042
2539970	2541171
2538768	2908
2542348	2543676
2539102	2540618
2540977	2542542
2539481	2539511
2541531	2541914
2539743	3361384
2542222	2543676
2541219	2542222
2539862	2540939
2539728	2540629
2541606	2541764
2539887	2540398
2539333	2543254
2543042	3361462
2539730	2540230
2540528	2541531
2539090	2541158
2540398	2543574
2540618	2543192
2539730	2540585
2540794	2541531
2541772	2542597
2539697	2541531
2541168	2542000
2541456	2541940
2541531	2542772
2539848	2541813
2540474	2541496
2540801	2542619
2542737	2543650
2538888	2543042
2543426	2543426
2540398	2541516
2541783	2541813
2539079	2541531
2541957	2542403
2539540	2542080
2539727	2908
2539439	2908
2540538	2543426
2540389	2542222
2543622	2543622
2539730	2543189
2539413	2542358
2540511	2540917
2539133	2542173
14218174	2542094
2540057	2542256
2540105	2541077
2538952	2542413
2539206	2541871
2541505	2541942
2541419	2542638
2539299	2541813
2539726	2542077
2540408	2543133
2542173	2542829
2539207	2541117
2539236	2541531
2540479	2541531
2539847	2539942
2540403	2908
2538811	2539560
2539958	2542288
2540434	2542910
2539685	2543426
2541141	2541455
2540414	2543079
2541941	2543687
2539205	2539703
2541307	2541975
2541168	2541181
2539211	2539958
2539186	2539958
2540398	2542995
2540244	2540917
2542666	2542666
2539523	2908
2539481	2541131
2539778	2543372
2541735	2542546
2541617	2541941
2543042	2543540
2540398	2540459
2539190	2543187
2541476	2542259
2541143	2543409
2539360	2543576
2542173	2542674
2539517	2542293
2540087	2540291
2540149	2540398
2540318	2541801
2538689	2541185
2540949	2541531
2541436	2542958
2540725	2541957
2539928	2540300
2540462	2541143
2540458	2543254
2543058	3361455
2542553	2543058
2541217	2908
2540153	3361521
2540578	2541522
2540723	9407016
2539463	2543546
2540565	2542327
2541031	2541531
2541200	2541863
2540398	5802952
2541688	2543580
2541814	2908
2542263	2542690
2540591	3361466
2540838	2543058
2539087	2539402
2539047	2540737
2539812	2908
2539454	2542426
2538689	2540291
2539560	2543133
2539789	2540291
2541519	2542746
2543260	2543260
2542096	2542936
2542729	3361526
2540052	2908
2540128	2541034
2540328	2542806
2542531	2542599
2543586	3361400
2538952	2543199
2539928	2541191
2540398	2543021
2539149	2541531
2539126	3361384
2541856	2542358
2539733	2539773
2539547	2541746
2539847	2542617
2540291	2541487
2541397	2541397
2541495	787581
2538833	2541813
2540767	2541349
2539481	2540787
2541941	3361526
2538728	2541600
2541268	2542667
2542123	2543360
2540711	2541185
2540222	2542733
2539186	2542686
2541438	2542638
2539869	2540737
2540780	2543443
2540927	2542268
2540557	2541688
2539185	2539185
2541772	2542408
2541600	2542173
2540778	2543159
2542196	853041
2539349	2543221
2539679	2543058
2541265	2543227
2542222	2542910
2538907	2538956
2542873	2542988
2539699	2540291
2540199	2543042
2540398	2541838
2542531	2542948
2539434	2541772
2538743	2539540
2543129	2543576
2539968	2541531
2539063	2541831
2539544	2541813
2540895	2541220
2541941	2543580
2542367	3361327
2538844	2541585
2540557	2540860
2540398	2542979
2539640	2543481
2539036	3361526
2540707	2542531
2540499	2542409
2540917	2541017
2539164	2541347
2539219	2539639
2540398	2540469
2539050	2540825
2539831	2540291
2541324	2543058
2541168	2542542
2538689	2540711
2538842	2541531
2541861	2543222
2539481	2543333
2542537	2543058
2540585	2541143
2539026	2540487
2539970	2543591
2539968	2539968
2540726	2540860
2541599	2541603
2539928	2540016
2539728	2541941
2539047	2543537
2540031	2540927
2539914	2541649
2540329	2540481
2538766	2542744
2541619	2543583
2540175	2543040
2541124	2542837
2541472	7818
2542860	3361521
2539023	2541776
2542666	3361548
2543440	3361269
2540939	2908
2540249	2540498
2542173	2542480
2539020	3361330
2539970	2543042
2541466	2542327
2539560	2543131
2540421	2541531
2541486	2908
2540950	2541772
2541522	2542160
2539694	2541150
2538988	2540711
2538951	2541258
2542358	3361036
2539730	2540057
2541117	2908
2539730	2541609
2540559	2541073
2542910	2543189
2543583	2543616
2540230	2542256
2540899	2542358
2539829	2541682
2541143	2543413
2539928	2542907
2539499	2541863
2543198	2543198
2541593	2543026
2539226	3361566
2542249	2543409
2541531	2541629
2539425	2541531
2540924	3361384
2539970	2543662
2539838	2542985
2540105	2543227
2538951	2541531
2542936	2542985
2542263	2542531
2538907	2540337
2539206	2539481
2538881	2541851
2540856	2543545
2540128	2543603
2539627	2540148
2542714	2908
2543686	2908
2540389	2542774
2542687	2543271
2541158	2543407
2539171	2540222
2539248	2542198
2539185	2540429
2541219	2542256
2542268	3361483
2539906	2541161
2541610	2541813
2538726	2539970
2539847	2542920
2542425	2908
2540046	2543129
2539857	2543044
2539686	2542542
2542874	2543676
2539179	2542029
2908	3361269
2539851	2539851
2541054	2541941
2539966	2542295
2540409	2543309
2540318	2540787
2539481	2540149
2539004	2539958
2542293	2542773
2541476	2543426
2539631	2542337
2538699	2541601
2541386	2908
2539493	2539914
2540682	2541813
2541026	2542733
2539364	2542744
2540389	2542256
2541531	3361566
2539560	2541933
2543058	2543637
2539560	2541721
2539047	2539642
2539248	2541143
2539096	2542546
2539150	2539631
2540193	2542427
2538711	2542348
2538913	2542173
2539115	2541143
2540884	2543583
2541806	2542029
2542933	3361521
2540589	3361036
2539794	2541143
2539120	2541531
2541815	2542928
2539026	2541139
2538763	2540369
2540462	3361526
2541562	2543058
2539308	2908
2541268	2543682
2539869	2541936
2538977	2542531
2539436	2541512
2542060	2543426
2539171	2541941
2539701	2541349
2538731	2538731
2542358	2542632
2539360	2543157
2543290	2543646
2541143	2542002
2540398	2540792
2540398	2541174
2541466	2541609
2540175	2543623
2539641	2542840
2542408	2543646
2541556	2542799
2541773	5802929
2540719	2908
2542573	2908
2539958	2540896
2539248	2540735
2543042	2543585
2541658	2541658
2539179	2543595
2539281	2542452
2539820	2541039
2540792	2540792
2541531	2541614
2539560	2542651
2541287	2542666
2539481	2540213
2540711	5802952
14217658	2539958
2541181	2542531
2540408	2542785
2540939	2541819
2538907	2541650
2543142	2908
2540328	2540434
2540723	3361430
2541972	2542564
2542029	2542035
2541143	2541471
2539928	2541274
2541910	2541942
2539413	2540291
2541466	2541505
2539481	2539633
2540398	2542912
2539846	2541813
2541143	2541755
2540804	2542619
2541212	2542348
2539179	2541193
2543111	2543111
2541609	2542173
2541772	2542904
2540330	2541466
2539956	2541831
2541975	2543517
2541531	2543428
2543058	3361269
2539494	2543581
2539560	2541039
2543382	3361487
2539560	2541690
2539197	983
2540520	2540778
2540454	3361521
2539928	2542254
2540398	2543676
2541721	2541848
2541531	2541874
2540858	3361384
2543042	2543412
2539026	2543058
2540883	2908
2543479	2543479
2539958	2542103
2539970	2540009
2542825	3361521
2541531	2541978
2539149	2540660
2542683	2543675
2540787	2542467
2541125	2541125
2540565	2541654
2542173	2542910
2539168	2541772
2540744	2540744
2539447	2540860
2542245	2543646
2538821	2908
2541531	2542651
2540128	2542937
2541654	2542268
2540643	2542358
2541713	2542619
2539560	2542667
2542546	3361487
2539538	2543058
2540799	2542980
2539970	2541927
2540012	2541754
2540565	3361384
2539970	2541651
2541280	2908
2538843	2541281
2540398	2541232
2541531	2542804
2543082	2908
2540291	2543087
2541451	2541813
2539182	2541531
2542204	2542958
2541070	2908
2540273	2543042
2539047	2540894
2538886	2538886
2539540	2540691
2539730	2540983
2539047	2540517
2540051	2541941
2540434	2540434
2539861	2542802
2540024	2542395
2541531	2541690
2541772	2543333
2539847	2543064
2540409	2543371
2539527	2540627
2908	3361538
2539631	2542761
2539958	2542858
2542085	2908
2540144	2541268
2542666	2543648
2540494	2541047
2540712	2541941
2539733	2543553
2542635	2542635
2539570	2541265
2539481	2540408
2539481	2543631
2541168	2542874
2539560	2541496
2542922	3361036
2539047	2543453
2541897	2542872
2539497	7846
2541321	2542367
2540210	2541772
2539730	2540611
2541487	2543254
2543323	2543629
2538787	2542000
2540189	2540189
2539560	3361482
2539925	2543058
2540855	2541168
2541517	2542374
2540100	2543589
2540469	2543129
2540434	2540585
2539881	2541213
2542173	2542514
2540306	2543409
2541531	2541545
2543589	2543589
2539147	2541531
2540927	3361128
2543403	2908
2539741	2541281
2540917	2541897
2541178	854659
2541168	2543278
2538947	2542358
2540630	2540630
2539389	2543254
2541143	2543156
2539728	2542729
2539694	2541193
2542017	2908
2540606	2540927
2540434	2543189
2542409	2542985
2539403	855668
2541975	2542740
2540655	2542615
2539958	2543460
2539225	2541089
2538848	2543254
2539222	2908
2541349	2542553
2539771	2543639
2541798	2543580
2541975	2543129
2540436	2541202
2540927	2542450
2539928	2541296
2539093	2908
2538861	2539847
2542400	3361526
2542152	2542152
2542619	2543100
2538913	2542300
2539652	2542358
2539730	2542000
2543021	3361384
2539958	3361547
2540950	3361384
2539403	2540515
2539540	2539743
2541143	2542480
2539984	2542000
2540965	2543042
2542467	2542638
2540645	2540720
2541585	2541895
2539607	2543583
2541807	2541819
2538959	2539123
2542100	2543058
2541341	2541531
2540487	2541807
2542965	2543254
2539970	2542514
2540464	3361526
2540133	2541470
2541782	2543058
2542303	2908
2541143	2541440
2539913	2540398
2539869	2541117
2539794	2908
2541755	2543254
2540097	2540494
2539560	2542236
2540927	2541812
2542703	2542703
2540161	2541470
2539114	2543506
2539537	2539847
2538846	2543044
2542567	2543221
2541741	2542271
2539730	2540180
2539164	2542266
2539093	2541941
2539027	2539938
2540291	2540874
2541772	2541814
2538689	2541813
2540479	2541772
2539047	2542290
2539187	2542173
2540618	2542542
2541710	2543506
2543233	5802965
2543548	2908
2540270	2541531
2539047	2540284
2540180	3361384
2540755	2541531
2539154	2541531
2540148	2541213
2539683	2542173
2540292	2541470
2538863	2542173
2541667	2542004
2540324	2541813
2542173	2543630
2540572	2542374
2541124	2542000
2538760	2539869
2540330	2542263
2541655	2541813
2539560	2541581
2539560	2542140
2539537	2543336
2540869	2542461
2541018	2542845
2539733	2540367
2541582	2543058
2541570	2908
2542222	2543189
2539461	2541531
2540664	2543106
2538832	2542482
2539797	2540711
2540032	2541620
2539000	2541585
2540135	2908
2540292	2543112
2540438	2543248
2539505	2539864
2539560	2542173
2541268	2908
2540330	2542173
2541813	2543386
2541633	2542387
2541700	2542077
2539560	2542809
2542000	2543583
2539847	2539941
2538711	2541185
2540927	2542287
2541194	2543281
2540711	2542912
2540109	2541819
2541281	2543254
2541386	2542180
2538902	2540398
2539963	2541972
2539650	2541531
2540787	2541202
2539954	2542845
2541529	2542637
2543058	5802702
2538988	2543676
2540398	9407293
2539244	2541531
2541268	2541807
2541727	2543529
2541781	2541781
2539958	2541025
2543010	2543010
2541652	2542804
11033	2539610
2539187	2539631
2539970	2540305
2538769	2540408
2543080	2543586
2540763	2540933
2540047	2540825
2542463	2543426
2542263	3361483
2542348	2543229
2539817	2541319
2540559	2541010
2540846	3361269
2540711	2542684
2540917	2543514
2540238	2542004
2541076	2543058
2540956	2540956
2539047	2542093
2541087	2541772
2539540	2541143
2539187	2540735
2542757	2543500
2540409	2543337
